Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Online Brite Creations,Retail Brite Creations
m789-everglades,Everglades,Size,14,Color,W. Blue,,,mauri-m789-everglades-14-wblue,,,1,0
m789-everglades,Everglades,Size,8,Color,W. Blue,,,mauri-m789-everglades-8-wblue,,,1,0
m789-everglades,Everglades,Size,7.5,Color,W. Blue,,,mauri-m789-everglades-75-wblue,,,1,0
m789-everglades,Everglades,Size,7,Color,W. Blue,,,mauri-m789-everglades-7-wblue,,,1,0
m777-casino,Casino,Size,14,Color,Burgundy,,,mauri-m777-casino-14-burgundy,,,1,0
m777-casino,Casino,Size,8,Color,Burgundy,,,mauri-m777-casino-8-burgundy,,,1,0
m777-casino,Casino,Size,7.5,Color,Burgundy,,,mauri-m777-casino-75-burgundy,,,1,0
m777-casino,Casino,Size,7,Color,Burgundy,,,mauri-m777-casino-7-burgundy,,,1,0
8596-apocalypse,Apocalypse,Size,14,Color,Olive / Mustard,,,mauri-8596-apocalypse-14-olive-mustard,,,1,0
8596-apocalypse,Apocalypse,Size,8,Color,Olive / Mustard,,,mauri-8596-apocalypse-8-olive-mustard,,,1,0
8596-apocalypse,Apocalypse,Size,7.5,Color,Olive / Mustard,,,mauri-8596-apocalypse-75-olive-mustard,,,1,0
8596-apocalypse,Apocalypse,Size,7,Color,Olive / Mustard,,,mauri-8596-apocalypse-7-olive-mustard,,,1,0
8500-hitman,Hitman,Size,14,Color,Cognac,,,mauri-8500-hitman-14-cognac,,,1,0
8500-hitman,Hitman,Size,8,Color,Cognac,,,mauri-8500-hitman-8-cognac,,,1,0
8500-hitman,Hitman,Size,7.5,Color,Cognac,,,mauri-8500-hitman-75-cognac,,,1,0
8500-hitman,Hitman,Size,7,Color,Cognac,,,mauri-8500-hitman-7-cognac,,,1,0
8410-blackjack,Blackjack,Size,14,Color,Black / White,,,mauri-8410-blackjack-14-black-white,,,1,0
8410-blackjack,Blackjack,Size,8,Color,Black / White,,,mauri-8410-blackjack-8-black-white,,,1,0
8410-blackjack,Blackjack,Size,7.5,Color,Black / White,,,mauri-8410-blackjack-75-black-white,,,1,0
8410-blackjack,Blackjack,Size,7,Color,Black / White,,,mauri-8410-blackjack-7-black-white,,,1,0
8401-flash,Flash,Size,14,Color,Red / Black,,,mauri-8401-flash-14-red-black,,,1,0
8401-flash,Flash,Size,8,Color,Red / Black,,,mauri-8401-flash-8-red-black,,,1,0
8401-flash,Flash,Size,7.5,Color,Red / Black,,,mauri-8401-flash-75-red-black,,,1,0
8401-flash,Flash,Size,7,Color,Red / Black,,,mauri-8401-flash-7-red-black,,,1,0
4980-rambo,Rambo,Size,14,Color,Camouflage Brown,,,mauri-4980-rambo-14-camouflagebrown,,,1,0
4980-rambo,Rambo,Size,8,Color,Camouflage Brown,,,mauri-4980-rambo-8-camouflagebrown,,,1,0
4980-rambo,Rambo,Size,7.5,Color,Camouflage Brown,,,mauri-4980-rambo-75-camouflagebrown,,,1,0
4980-rambo,Rambo,Size,7,Color,Camouflage Brown,,,mauri-4980-rambo-7-camouflagebrown,,,1,0
4963-pathfinder,Pathfinder,Size,14,Color,Money Green,,,mauri-4963-pathfinder-14-moneygreen,,,1,0
4963-pathfinder,Pathfinder,Size,8,Color,Money Green,,,mauri-4963-pathfinder-8-moneygreen,,,1,0
4963-pathfinder,Pathfinder,Size,7.5,Color,Money Green,,,mauri-4963-pathfinder-75-moneygreen,,,1,0
4963-pathfinder,Pathfinder,Size,7,Color,Money Green,,,mauri-4963-pathfinder-7-moneygreen,,,1,0
4960-professor,Professor,Size,14,Color,Black,,,mauri-4960-professor-14-black,,,1,0
4960-professor,Professor,Size,8,Color,Black,,,mauri-4960-professor-8-black,,,1,0
4960-professor,Professor,Size,7.5,Color,Black,,,mauri-4960-professor-75-black,,,1,0
4960-professor,Professor,Size,7,Color,Black,,,mauri-4960-professor-7-black,,,1,0
4955-esquire,Esquire,Size,14,Color,Hunter Green,,,mauri-4955-esquire-14-huntergreen,,,1,0
4955-esquire,Esquire,Size,8,Color,Hunter Green,,,mauri-4955-esquire-8-huntergreen,,,1,0
4955-esquire,Esquire,Size,7.5,Color,Hunter Green,,,mauri-4955-esquire-75-huntergreen,,,1,0
4955-esquire,Esquire,Size,7,Color,Hunter Green,,,mauri-4955-esquire-7-huntergreen,,,1,0
4926-harlem,Harlem,Size,14,Color,Medium Grey / Ruby Red,,,mauri-4926-harlem-14-mediumgrey-rubyred,,,1,0
4926-harlem,Harlem,Size,8,Color,Medium Grey / Ruby Red,,,mauri-4926-harlem-8-mediumgrey-rubyred,,,1,0
4926-harlem,Harlem,Size,7.5,Color,Medium Grey / Ruby Red,,,mauri-4926-harlem-75-mediumgrey-rubyred,,,1,0
4926-harlem,Harlem,Size,7,Color,Medium Grey / Ruby Red,,,mauri-4926-harlem-7-mediumgrey-rubyred,,,1,0
4901-vegas,Vegas,Size,14,Color,Black,,,mauri-4901-vegas-14-black,,,1,0
4901-vegas,Vegas,Size,8,Color,Black,,,mauri-4901-vegas-8-black,,,1,0
4901-vegas,Vegas,Size,7.5,Color,Black,,,mauri-4901-vegas-75-black,,,1,0
4901-vegas,Vegas,Size,7,Color,Black,,,mauri-4901-vegas-7-black,,,1,0
4800-priest,Priest,Size,14,Color,Wonder Blue,,,mauri-4800-priest-14-wonderblue,,,1,0
4800-priest,Priest,Size,8,Color,Wonder Blue,,,mauri-4800-priest-8-wonderblue,,,1,0
4800-priest,Priest,Size,7.5,Color,Wonder Blue,,,mauri-4800-priest-75-wonderblue,,,1,0
4800-priest,Priest,Size,7,Color,Wonder Blue,,,mauri-4800-priest-7-wonderblue,,,1,0
44207-piave,Piave,Size,14,Color,Black / Ruby Red / Light Grey,,,mauri-44207-piave-14-black-rubyred-lightgrey,,,1,0
44207-piave,Piave,Size,8,Color,Black / Ruby Red / Light Grey,,,mauri-44207-piave-8-black-rubyred-lightgrey,,,1,0
44207-piave,Piave,Size,7.5,Color,Black / Ruby Red / Light Grey,,,mauri-44207-piave-75-black-rubyred-lightgrey,,,1,0
44207-piave,Piave,Size,7,Color,Black / Ruby Red / Light Grey,,,mauri-44207-piave-7-black-rubyred-lightgrey,,,1,0
3070-whispers,Whispers,Size,14,Color,Acre Raindrops / Black,,,mauri-3070-whispers-14-acreraindrops-black,,,1,0
3070-whispers,Whispers,Size,8,Color,Acre Raindrops / Black,,,mauri-3070-whispers-8-acreraindrops-black,,,1,0
3070-whispers,Whispers,Size,7.5,Color,Acre Raindrops / Black,,,mauri-3070-whispers-75-acreraindrops-black,,,1,0
3070-whispers,Whispers,Size,7,Color,Acre Raindrops / Black,,,mauri-3070-whispers-7-acreraindrops-black,,,1,0
3064-swag,Swag,Size,14,Color,T. Moro / Bone / Brandy,,,mauri-3064-swag-14-tmoro-bone-brandy,,,1,0
3064-swag,Swag,Size,8,Color,T. Moro / Bone / Brandy,,,mauri-3064-swag-8-tmoro-bone-brandy,,,1,0
3064-swag,Swag,Size,7.5,Color,T. Moro / Bone / Brandy,,,mauri-3064-swag-75-tmoro-bone-brandy,,,1,0
3064-swag,Swag,Size,7,Color,T. Moro / Bone / Brandy,,,mauri-3064-swag-7-tmoro-bone-brandy,,,1,0
3058-duke,Duke,Size,14,Color,Medium Grey,,,mauri-3058-duke-14-mediumgrey,,,1,0
3058-duke,Duke,Size,8,Color,Medium Grey,,,mauri-3058-duke-8-mediumgrey,,,1,0
3058-duke,Duke,Size,7.5,Color,Medium Grey,,,mauri-3058-duke-75-mediumgrey,,,1,0
3058-duke,Duke,Size,7,Color,Medium Grey,,,mauri-3058-duke-7-mediumgrey,,,1,0
8900-2-bubble,Bubble,Size,13,Color,Black / Yellow,,,mauri-8900-2-bubble-13-black-yellow,,,1,0
8900-2-bubble,Bubble,Size,13,Color,Black/ Red,,,mauri-8900-2-bubble-13-black-red,,,1,0
8900-2-bubble,Bubble,Size,13,Color,Green / Red,,,mauri-8900-2-bubble-13-green-red,,,1,0
8900-2-bubble,Bubble,Size,13,Color,Dark Brown,,,mauri-8900-2-bubble-13-darkbrown,,,1,0
8900-2-bubble,Bubble,Size,12.5,Color,Black / Yellow,,,mauri-8900-2-bubble-125-black-yellow,,,1,0
8900-2-bubble,Bubble,Size,12.5,Color,Black/ Red,,,mauri-8900-2-bubble-125-black-red,,,1,0
8900-2-bubble,Bubble,Size,12.5,Color,Green / Red,,,mauri-8900-2-bubble-125-green-red,,,1,0
8900-2-bubble,Bubble,Size,12.5,Color,Dark Brown,,,mauri-8900-2-bubble-125-darkbrown,,,1,0
8900-2-bubble,Bubble,Size,12,Color,Black / Yellow,,,mauri-8900-2-bubble-12-black-yellow,,,1,0
8900-2-bubble,Bubble,Size,12,Color,Black/ Red,,,mauri-8900-2-bubble-12-black-red,,,1,0
8900-2-bubble,Bubble,Size,12,Color,Green / Red,,,mauri-8900-2-bubble-12-green-red,,,1,0
8900-2-bubble,Bubble,Size,12,Color,Dark Brown,,,mauri-8900-2-bubble-12-darkbrown,,,1,0
8900-2-bubble,Bubble,Size,11.5,Color,Black / Yellow,,,mauri-8900-2-bubble-115-black-yellow,,,1,0
8900-2-bubble,Bubble,Size,11.5,Color,Black/ Red,,,mauri-8900-2-bubble-115-black-red,,,1,0
8900-2-bubble,Bubble,Size,11.5,Color,Green / Red,,,mauri-8900-2-bubble-115-green-red,,,1,0
8900-2-bubble,Bubble,Size,11.5,Color,Dark Brown,,,mauri-8900-2-bubble-115-darkbrown,,,1,0
8900-2-bubble,Bubble,Size,11,Color,Black / Yellow,,,mauri-8900-2-bubble-11-black-yellow,,,1,0
8900-2-bubble,Bubble,Size,11,Color,Black/ Red,,,mauri-8900-2-bubble-11-black-red,,,1,0
8900-2-bubble,Bubble,Size,11,Color,Green / Red,,,mauri-8900-2-bubble-11-green-red,,,1,0
8900-2-bubble,Bubble,Size,11,Color,Dark Brown,,,mauri-8900-2-bubble-11-darkbrown,,,1,0
8900-2-bubble,Bubble,Size,10.5,Color,Black / Yellow,,,mauri-8900-2-bubble-105-black-yellow,,,1,0
8900-2-bubble,Bubble,Size,10.5,Color,Black/ Red,,,mauri-8900-2-bubble-105-black-red,,,1,0
8900-2-bubble,Bubble,Size,10.5,Color,Green / Red,,,mauri-8900-2-bubble-105-green-red,,,1,0
8900-2-bubble,Bubble,Size,10.5,Color,Dark Brown,,,mauri-8900-2-bubble-105-darkbrown,,,1,0
8900-2-bubble,Bubble,Size,10,Color,Black / Yellow,,,mauri-8900-2-bubble-10-black-yellow,,,1,0
8900-2-bubble,Bubble,Size,10,Color,Black/ Red,,,mauri-8900-2-bubble-10-black-red,,,1,0
8900-2-bubble,Bubble,Size,10,Color,Green / Red,,,mauri-8900-2-bubble-10-green-red,,,1,0
8900-2-bubble,Bubble,Size,10,Color,Dark Brown,,,mauri-8900-2-bubble-10-darkbrown,,,1,0
8900-2-bubble,Bubble,Size,9.5,Color,Black / Yellow,,,mauri-8900-2-bubble-95-black-yellow,,,1,0
8900-2-bubble,Bubble,Size,9.5,Color,Black/ Red,,,mauri-8900-2-bubble-95-black-red,,,1,0
8900-2-bubble,Bubble,Size,9.5,Color,Green / Red,,,mauri-8900-2-bubble-95-green-red,,,1,0
8900-2-bubble,Bubble,Size,9.5,Color,Dark Brown,,,mauri-8900-2-bubble-95-darkbrown,,,1,0
8900-2-bubble,Bubble,Size,9,Color,Black / Yellow,,,mauri-8900-2-bubble-9-black-yellow,,,1,0
8900-2-bubble,Bubble,Size,9,Color,Black/ Red,,,mauri-8900-2-bubble-9-black-red,,,1,0
8900-2-bubble,Bubble,Size,9,Color,Green / Red,,,mauri-8900-2-bubble-9-green-red,,,1,0
8900-2-bubble,Bubble,Size,9,Color,Dark Brown,,,mauri-8900-2-bubble-9-darkbrown,,,1,0
8900-2-bubble,Bubble,Size,8.5,Color,Black / Yellow,,,mauri-8900-2-bubble-85-black-yellow,,,1,0
8900-2-bubble,Bubble,Size,8.5,Color,Black/ Red,,,mauri-8900-2-bubble-85-black-red,,,1,0
8900-2-bubble,Bubble,Size,8.5,Color,Green / Red,,,mauri-8900-2-bubble-85-green-red,,,1,0
8900-2-bubble,Bubble,Size,8.5,Color,Dark Brown,,,mauri-8900-2-bubble-85-darkbrown,,,1,0
8741-2-carnage,Carnage,Size,13,Color,Sp. Rust / Taupe,,,mauri-8741-2-carnage-13-sprust-taupe,,,1,0
8741-2-carnage,Carnage,Size,13,Color,Black / Grey,,,mauri-8741-2-carnage-13-black-grey,,,1,0
8741-2-carnage,Carnage,Size,12.5,Color,Sp. Rust / Taupe,,,mauri-8741-2-carnage-125-sprust-taupe,,,1,0
8741-2-carnage,Carnage,Size,12.5,Color,Black / Grey,,,mauri-8741-2-carnage-125-black-grey,,,1,0
8741-2-carnage,Carnage,Size,12,Color,Sp. Rust / Taupe,,,mauri-8741-2-carnage-12-sprust-taupe,,,1,0
8741-2-carnage,Carnage,Size,12,Color,Black / Grey,,,mauri-8741-2-carnage-12-black-grey,,,1,0
8741-2-carnage,Carnage,Size,11.5,Color,Sp. Rust / Taupe,,,mauri-8741-2-carnage-115-sprust-taupe,,,1,0
8741-2-carnage,Carnage,Size,11.5,Color,Black / Grey,,,mauri-8741-2-carnage-115-black-grey,,,1,0
8741-2-carnage,Carnage,Size,11,Color,Sp. Rust / Taupe,,,mauri-8741-2-carnage-11-sprust-taupe,,,1,0
8741-2-carnage,Carnage,Size,11,Color,Black / Grey,,,mauri-8741-2-carnage-11-black-grey,,,1,0
8741-2-carnage,Carnage,Size,10.5,Color,Sp. Rust / Taupe,,,mauri-8741-2-carnage-105-sprust-taupe,,,1,0
8741-2-carnage,Carnage,Size,10.5,Color,Black / Grey,,,mauri-8741-2-carnage-105-black-grey,,,1,0
8741-2-carnage,Carnage,Size,10,Color,Sp. Rust / Taupe,,,mauri-8741-2-carnage-10-sprust-taupe,,,1,0
8741-2-carnage,Carnage,Size,10,Color,Black / Grey,,,mauri-8741-2-carnage-10-black-grey,,,1,0
8741-2-carnage,Carnage,Size,9.5,Color,Sp. Rust / Taupe,,,mauri-8741-2-carnage-95-sprust-taupe,,,1,0
8741-2-carnage,Carnage,Size,9.5,Color,Black / Grey,,,mauri-8741-2-carnage-95-black-grey,,,1,0
8741-2-carnage,Carnage,Size,9,Color,Sp. Rust / Taupe,,,mauri-8741-2-carnage-9-sprust-taupe,,,1,0
8741-2-carnage,Carnage,Size,9,Color,Black / Grey,,,mauri-8741-2-carnage-9-black-grey,,,1,0
8741-2-carnage,Carnage,Size,8.5,Color,Sp. Rust / Taupe,,,mauri-8741-2-carnage-85-sprust-taupe,,,1,0
8741-2-carnage,Carnage,Size,8.5,Color,Black / Grey,,,mauri-8741-2-carnage-85-black-grey,,,1,0
8594-mustang,Mustang,Size,13,Color,Gold,,,mauri-8594-mustang-13-gold,,,1,0
8594-mustang,Mustang,Size,13,Color,Black,,,mauri-8594-mustang-13-black,,,1,0
8594-mustang,Mustang,Size,12.5,Color,Gold,,,mauri-8594-mustang-125-gold,,,1,0
8594-mustang,Mustang,Size,12.5,Color,Black,,,mauri-8594-mustang-125-black,,,1,0
8594-mustang,Mustang,Size,12,Color,Gold,,,mauri-8594-mustang-12-gold,,,1,0
8594-mustang,Mustang,Size,12,Color,Black,,,mauri-8594-mustang-12-black,,,1,0
8594-mustang,Mustang,Size,11.5,Color,Gold,,,mauri-8594-mustang-115-gold,,,1,0
8594-mustang,Mustang,Size,11.5,Color,Black,,,mauri-8594-mustang-115-black,,,1,0
8594-mustang,Mustang,Size,11,Color,Gold,,,mauri-8594-mustang-11-gold,,,1,0
8594-mustang,Mustang,Size,11,Color,Black,,,mauri-8594-mustang-11-black,,,1,0
8594-mustang,Mustang,Size,10.5,Color,Gold,,,mauri-8594-mustang-105-gold,,,1,0
8594-mustang,Mustang,Size,10.5,Color,Black,,,mauri-8594-mustang-105-black,,,1,0
8594-mustang,Mustang,Size,10,Color,Gold,,,mauri-8594-mustang-10-gold,,,1,0
8594-mustang,Mustang,Size,10,Color,Black,,,mauri-8594-mustang-10-black,,,1,0
8594-mustang,Mustang,Size,9.5,Color,Gold,,,mauri-8594-mustang-95-gold,,,1,0
8594-mustang,Mustang,Size,9.5,Color,Black,,,mauri-8594-mustang-95-black,,,1,0
8594-mustang,Mustang,Size,9,Color,Gold,,,mauri-8594-mustang-9-gold,,,1,0
8594-mustang,Mustang,Size,9,Color,Black,,,mauri-8594-mustang-9-black,,,1,0
8594-mustang,Mustang,Size,8.5,Color,Gold,,,mauri-8594-mustang-85-gold,,,1,0
8594-mustang,Mustang,Size,8.5,Color,Black,,,mauri-8594-mustang-85-black,,,1,0
4951-player,Player,Size,13,Color,Red,,,mauri-4951-player-13-red,,,1,0
4951-player,Player,Size,13,Color,Black,,,mauri-4951-player-13-black,,,1,0
4951-player,Player,Size,12.5,Color,Red,,,mauri-4951-player-125-red,,,1,0
4951-player,Player,Size,12.5,Color,Black,,,mauri-4951-player-125-black,,,1,0
4951-player,Player,Size,12,Color,Red,,,mauri-4951-player-12-red,,,1,0
4951-player,Player,Size,12,Color,Black,,,mauri-4951-player-12-black,,,1,0
4951-player,Player,Size,11.5,Color,Red,,,mauri-4951-player-115-red,,,1,0
4951-player,Player,Size,11.5,Color,Black,,,mauri-4951-player-115-black,,,1,0
4951-player,Player,Size,11,Color,Red,,,mauri-4951-player-11-red,,,1,0
4951-player,Player,Size,11,Color,Black,,,mauri-4951-player-11-black,,,1,0
4951-player,Player,Size,10.5,Color,Red,,,mauri-4951-player-105-red,,,1,0
4951-player,Player,Size,10.5,Color,Black,,,mauri-4951-player-105-black,,,1,0
4951-player,Player,Size,10,Color,Red,,,mauri-4951-player-10-red,,,1,0
4951-player,Player,Size,10,Color,Black,,,mauri-4951-player-10-black,,,1,0
4951-player,Player,Size,9.5,Color,Red,,,mauri-4951-player-95-red,,,1,0
4951-player,Player,Size,9.5,Color,Black,,,mauri-4951-player-95-black,,,1,0
4951-player,Player,Size,9,Color,Red,,,mauri-4951-player-9-red,,,1,0
4951-player,Player,Size,9,Color,Black,,,mauri-4951-player-9-black,,,1,0
4951-player,Player,Size,8.5,Color,Red,,,mauri-4951-player-85-red,,,1,0
4951-player,Player,Size,8.5,Color,Black,,,mauri-4951-player-85-black,,,1,0
4949-hawk,Hawk,Size,13,Color,Gold,,,mauri-4949-hawk-13-gold,,,1,0
4949-hawk,Hawk,Size,13,Color,Black,,,mauri-4949-hawk-13-black,,,1,0
4949-hawk,Hawk,Size,12.5,Color,Gold,,,mauri-4949-hawk-125-gold,,,1,0
4949-hawk,Hawk,Size,12.5,Color,Black,,,mauri-4949-hawk-125-black,,,1,0
4949-hawk,Hawk,Size,12,Color,Gold,,,mauri-4949-hawk-12-gold,,,1,0
4949-hawk,Hawk,Size,12,Color,Black,,,mauri-4949-hawk-12-black,,,1,0
4949-hawk,Hawk,Size,11.5,Color,Gold,,,mauri-4949-hawk-115-gold,,,1,0
4949-hawk,Hawk,Size,11.5,Color,Black,,,mauri-4949-hawk-115-black,,,1,0
4949-hawk,Hawk,Size,11,Color,Gold,,,mauri-4949-hawk-11-gold,,,1,0
4949-hawk,Hawk,Size,11,Color,Black,,,mauri-4949-hawk-11-black,,,1,0
4949-hawk,Hawk,Size,10.5,Color,Gold,,,mauri-4949-hawk-105-gold,,,1,0
4949-hawk,Hawk,Size,10.5,Color,Black,,,mauri-4949-hawk-105-black,,,1,0
4949-hawk,Hawk,Size,10,Color,Gold,,,mauri-4949-hawk-10-gold,,,1,0
4949-hawk,Hawk,Size,10,Color,Black,,,mauri-4949-hawk-10-black,,,1,0
4949-hawk,Hawk,Size,9.5,Color,Gold,,,mauri-4949-hawk-95-gold,,,1,0
4949-hawk,Hawk,Size,9.5,Color,Black,,,mauri-4949-hawk-95-black,,,1,0
4949-hawk,Hawk,Size,9,Color,Gold,,,mauri-4949-hawk-9-gold,,,1,0
4949-hawk,Hawk,Size,9,Color,Black,,,mauri-4949-hawk-9-black,,,1,0
4949-hawk,Hawk,Size,8.5,Color,Gold,,,mauri-4949-hawk-85-gold,,,1,0
4949-hawk,Hawk,Size,8.5,Color,Black,,,mauri-4949-hawk-85-black,,,1,0
4940-floss,Floss,Size,13,Color,Burgundy,,,mauri-4940-floss-13-burgundy,,,1,0
4940-floss,Floss,Size,13,Color,Forest Green,,,mauri-4940-floss-13-forestgreen,,,1,0
4940-floss,Floss,Size,12.5,Color,Burgundy,,,mauri-4940-floss-125-burgundy,,,1,0
4940-floss,Floss,Size,12.5,Color,Forest Green,,,mauri-4940-floss-125-forestgreen,,,1,0
4940-floss,Floss,Size,12,Color,Burgundy,,,mauri-4940-floss-12-burgundy,,,1,0
4940-floss,Floss,Size,12,Color,Forest Green,,,mauri-4940-floss-12-forestgreen,,,1,0
4940-floss,Floss,Size,11.5,Color,Burgundy,,,mauri-4940-floss-115-burgundy,,,1,0
4940-floss,Floss,Size,11.5,Color,Forest Green,,,mauri-4940-floss-115-forestgreen,,,1,0
4940-floss,Floss,Size,11,Color,Burgundy,,,mauri-4940-floss-11-burgundy,,,1,0
4940-floss,Floss,Size,11,Color,Forest Green,,,mauri-4940-floss-11-forestgreen,,,1,0
4940-floss,Floss,Size,10.5,Color,Burgundy,,,mauri-4940-floss-105-burgundy,,,1,0
4940-floss,Floss,Size,10.5,Color,Forest Green,,,mauri-4940-floss-105-forestgreen,,,1,0
4940-floss,Floss,Size,10,Color,Burgundy,,,mauri-4940-floss-10-burgundy,,,1,0
4940-floss,Floss,Size,10,Color,Forest Green,,,mauri-4940-floss-10-forestgreen,,,1,0
4940-floss,Floss,Size,9.5,Color,Burgundy,,,mauri-4940-floss-95-burgundy,,,1,0
4940-floss,Floss,Size,9.5,Color,Forest Green,,,mauri-4940-floss-95-forestgreen,,,1,0
4940-floss,Floss,Size,9,Color,Burgundy,,,mauri-4940-floss-9-burgundy,,,1,0
4940-floss,Floss,Size,9,Color,Forest Green,,,mauri-4940-floss-9-forestgreen,,,1,0
4940-floss,Floss,Size,8.5,Color,Burgundy,,,mauri-4940-floss-85-burgundy,,,1,0
4940-floss,Floss,Size,8.5,Color,Forest Green,,,mauri-4940-floss-85-forestgreen,,,1,0
m791-jackpot,Jackpot,Size,13,Color,Black / White,,,mauri-m791-jackpot-13-black-white,,,1,0
m791-jackpot,Jackpot,Size,12.5,Color,Black / White,,,mauri-m791-jackpot-125-black-white,,,1,0
m791-jackpot,Jackpot,Size,12,Color,Black / White,,,mauri-m791-jackpot-12-black-white,,,1,0
m791-jackpot,Jackpot,Size,11.5,Color,Black / White,,,mauri-m791-jackpot-115-black-white,,,1,0
m791-jackpot,Jackpot,Size,11,Color,Black / White,,,mauri-m791-jackpot-11-black-white,,,1,0
m791-jackpot,Jackpot,Size,10.5,Color,Black / White,,,mauri-m791-jackpot-105-black-white,,,1,0
m791-jackpot,Jackpot,Size,10,Color,Black / White,,,mauri-m791-jackpot-10-black-white,,,1,0
m791-jackpot,Jackpot,Size,9.5,Color,Black / White,,,mauri-m791-jackpot-95-black-white,,,1,0
m791-jackpot,Jackpot,Size,9,Color,Black / White,,,mauri-m791-jackpot-9-black-white,,,1,0
m791-jackpot,Jackpot,Size,8.5,Color,Black / White,,,mauri-m791-jackpot-85-black-white,,,1,0
m789-everglades,Everglades,Size,13,Color,W. Blue,,,mauri-m789-everglades-13-wblue,,,1,0
m789-everglades,Everglades,Size,12.5,Color,W. Blue,,,mauri-m789-everglades-125-wblue,,,1,0
m789-everglades,Everglades,Size,12,Color,W. Blue,,,mauri-m789-everglades-12-wblue,,,1,0
m789-everglades,Everglades,Size,11.5,Color,W. Blue,,,mauri-m789-everglades-115-wblue,,,1,0
m789-everglades,Everglades,Size,11,Color,W. Blue,,,mauri-m789-everglades-11-wblue,,,1,0
m789-everglades,Everglades,Size,10.5,Color,W. Blue,,,mauri-m789-everglades-105-wblue,,,1,0
m789-everglades,Everglades,Size,10,Color,W. Blue,,,mauri-m789-everglades-10-wblue,,,1,0
m789-everglades,Everglades,Size,9.5,Color,W. Blue,,,mauri-m789-everglades-95-wblue,,,1,0
m789-everglades,Everglades,Size,9,Color,W. Blue,,,mauri-m789-everglades-9-wblue,,,1,0
m789-everglades,Everglades,Size,8.5,Color,W. Blue,,,mauri-m789-everglades-85-wblue,,,1,0
m777-casino,Casino,Size,13,Color,Burgundy,,,mauri-m777-casino-13-burgundy,,,1,0
m777-casino,Casino,Size,12.5,Color,Burgundy,,,mauri-m777-casino-125-burgundy,,,1,0
m777-casino,Casino,Size,12,Color,Burgundy,,,mauri-m777-casino-12-burgundy,,,1,0
m777-casino,Casino,Size,11.5,Color,Burgundy,,,mauri-m777-casino-115-burgundy,,,1,0
m777-casino,Casino,Size,11,Color,Burgundy,,,mauri-m777-casino-11-burgundy,,,1,0
m777-casino,Casino,Size,10.5,Color,Burgundy,,,mauri-m777-casino-105-burgundy,,,1,0
m777-casino,Casino,Size,10,Color,Burgundy,,,mauri-m777-casino-10-burgundy,,,1,0
m777-casino,Casino,Size,9.5,Color,Burgundy,,,mauri-m777-casino-95-burgundy,,,1,0
m777-casino,Casino,Size,9,Color,Burgundy,,,mauri-m777-casino-9-burgundy,,,1,0
m777-casino,Casino,Size,8.5,Color,Burgundy,,,mauri-m777-casino-85-burgundy,,,1,0
8596-apocalypse,Apocalypse,Size,13,Color,Olive / Mustard,,,mauri-8596-apocalypse-13-olive-mustard,,,1,0
8596-apocalypse,Apocalypse,Size,12.5,Color,Olive / Mustard,,,mauri-8596-apocalypse-125-olive-mustard,,,1,0
8596-apocalypse,Apocalypse,Size,12,Color,Olive / Mustard,,,mauri-8596-apocalypse-12-olive-mustard,,,1,0
8596-apocalypse,Apocalypse,Size,11.5,Color,Olive / Mustard,,,mauri-8596-apocalypse-115-olive-mustard,,,1,0
8596-apocalypse,Apocalypse,Size,11,Color,Olive / Mustard,,,mauri-8596-apocalypse-11-olive-mustard,,,1,0
8596-apocalypse,Apocalypse,Size,10.5,Color,Olive / Mustard,,,mauri-8596-apocalypse-105-olive-mustard,,,1,0
8596-apocalypse,Apocalypse,Size,10,Color,Olive / Mustard,,,mauri-8596-apocalypse-10-olive-mustard,,,1,0
8596-apocalypse,Apocalypse,Size,9.5,Color,Olive / Mustard,,,mauri-8596-apocalypse-95-olive-mustard,,,1,0
8596-apocalypse,Apocalypse,Size,9,Color,Olive / Mustard,,,mauri-8596-apocalypse-9-olive-mustard,,,1,0
8596-apocalypse,Apocalypse,Size,8.5,Color,Olive / Mustard,,,mauri-8596-apocalypse-85-olive-mustard,,,1,0
8500-hitman,Hitman,Size,13,Color,Cognac,,,mauri-8500-hitman-13-cognac,,,1,0
8500-hitman,Hitman,Size,12.5,Color,Cognac,,,mauri-8500-hitman-125-cognac,,,1,0
8500-hitman,Hitman,Size,12,Color,Cognac,,,mauri-8500-hitman-12-cognac,,,1,0
8500-hitman,Hitman,Size,11.5,Color,Cognac,,,mauri-8500-hitman-115-cognac,,,1,0
8500-hitman,Hitman,Size,11,Color,Cognac,,,mauri-8500-hitman-11-cognac,,,1,0
8500-hitman,Hitman,Size,10.5,Color,Cognac,,,mauri-8500-hitman-105-cognac,,,1,0
8500-hitman,Hitman,Size,10,Color,Cognac,,,mauri-8500-hitman-10-cognac,,,1,0
8500-hitman,Hitman,Size,9.5,Color,Cognac,,,mauri-8500-hitman-95-cognac,,,1,0
8500-hitman,Hitman,Size,9,Color,Cognac,,,mauri-8500-hitman-9-cognac,,,1,0
8500-hitman,Hitman,Size,8.5,Color,Cognac,,,mauri-8500-hitman-85-cognac,,,1,0
8410-blackjack,Blackjack,Size,13,Color,Black / White,,,mauri-8410-blackjack-13-black-white,,,1,0
